"timestamp","temperature_type","temperature"
"20190221T1300","temperature_max",16.470529
"20190221T1400","temperature_mean",14.840529
"20190221T1400","temperature_min",12.840529
"20190221T1400","temperature_max",17.840529
"20190221T1500","temperature_mean",15.820529
"20190221T1500","temperature_min",12.820529
"20190221T1500","temperature_max",19.820529
"20190221T1600","temperature_mean",16.12053
"20190221T1600","temperature_min",13.12053
"20190221T1600","temperature_max",18.12053
"20190221T1700","temperature_mean",15.440529
"20190221T1700","temperature_min",11.440529
"20190221T1700","temperature_max",17.440529
"20190221T1800","temperature_mean",14.370529
"20190221T1800","temperature_min",13.370529
"20190221T1800","temperature_max",17.370529
"20190221T1900","temperature_mean",13.120529
"20190221T1900","temperature_min",11.120529
"20190221T1900","temperature_max",16.120529
"20190221T2000","temperature_mean",11.900529
"20190221T2000","temperature_min",8.900529
"20190221T2000","temperature_max",13.900529
"20190221T2100","temperature_mean",11.140529
"20190221T2100","temperature_min",8.140529
"20190221T2100","temperature_max",13.140529
"20190221T2200","temperature_mean",10.490529
"20190221T2200","temperature_min",5.490529
"20190221T2200","temperature_max",13.490529
"20190221T2300","temperature_mean",10.0505295
"20190221T2300","temperature_min",7.0505295
"20190221T2300","temperature_max",15.0505295
"20190222T0000","temperature_mean",9.880529
"20190222T0000","temperature_min",4.880529
"20190222T0000","temperature_max",10.880529
"20190222T0100","temperature_mean",8.380529
"20190222T0100","temperature_min",7.380529
"20190222T0100","temperature_max",12.380529
"20190222T0200","temperature_mean",8.350529
"20190222T0200","temperature_min",7.350529
"20190222T0200","temperature_max",9.350529
"20190222T0300","temperature_mean",8.560529
"20190222T0300","temperature_min",7.560529
"20190222T0300","temperature_max",11.560529
"20190222T0400","temperature_mean",8.170529
"20190222T0400","temperature_min",3.170529
"20190222T0400","temperature_max",11.170529
"20190222T0500","temperature_mean",7.8505287
"20190222T0500","temperature_min",5.8505287
"20190222T0500","temperature_max",12.8505287
"20190222T0600","temperature_mean",7.4705286
"20190222T0600","temperature_min",4.4705286
"20190222T0600","temperature_max",11.4705286
"20190222T0700","temperature_mean",7.5505285
"20190222T0700","temperature_min",5.5505285
"20190222T0700","temperature_max",12.5505285
"20190222T0800","temperature_mean",7.4805284
"20190222T0800","temperature_min",3.4805284
"20190222T0800","temperature_max",8.4805284
"20190222T0900","temperature_mean",8.030529
"20190222T0900","temperature_min",4.030529
"20190222T0900","temperature_max",11.030529
"20190222T1000","temperature_mean",8.250529
"20190222T1000","temperature_min",3.250529
"20190222T1000","temperature_max",13.250529
"20190222T1100","temperature_mean",10.040529
"20190222T1100","temperature_min",6.040529
"20190222T1100","temperature_max",13.040529
"20190222T1200","temperature_mean",11.190529
"20190222T1200","temperature_min",6.190529
"20190222T1200","temperature_max",15.190529
"20190222T1300","temperature_mean",11.880529
"20190222T1300","temperature_min",8.880529
"20190222T1300","temperature_max",13.880529
"20190222T1400","temperature_mean",12.280529
"20190222T1400","temperature_min",7.280529
"20190222T1400","temperature_max",14.280529
"20190222T1500","temperature_mean",12.700529
"20190222T1500","temperature_min",10.700529
"20190222T1500","temperature_max",15.700529
"20190222T1600","temperature_mean",12.930529
"20190222T1600","temperature_min",10.930529
"20190222T1600","temperature_max",16.930529
"20190222T1700","temperature_mean",12.190529
"20190222T1700","temperature_min",10.190529
"20190222T1700","temperature_max",13.190529
"20190222T1800","temperature_mean",11.470529
"20190222T1800","temperature_min",9.470529
"20190222T1800","temperature_max",16.470529
"20190222T1900","temperature_mean",10.930529
"20190222T1900","temperature_min",9.930529
"20190222T1900","temperature_max",12.930529
"20190222T2000","temperature_mean",8.740529
"20190222T2000","temperature_min",4.740529
"20190222T2000","temperature_max",9.740529
"20190222T2100","temperature_mean",7.8005285
"20190222T2100","temperature_min",2.8005285
"20190222T2100","temperature_max",10.8005285
"20190222T2200","temperature_mean",8.010529
"20190222T2200","temperature_min",3.010529
"20190222T2200","temperature_max",13.010529
"20190222T2300","temperature_mean",7.4205284
"20190222T2300","temperature_min",2.4205284
"20190222T2300","temperature_max",9.4205284
"20190223T0000","temperature_mean",6.7505283
"20190223T0000","temperature_min",4.7505283
"20190223T0000","temperature_max",11.7505283
"20190223T0100","temperature_mean",6.2505283
"20190223T0100","temperature_min",3.2505283
"20190223T0100","temperature_max",7.2505283
"20190223T0200","temperature_mean",5.8705287
"20190223T0200","temperature_min",0.8705287
"20190223T0200","temperature_max",6.8705287
"20190223T0300","temperature_mean",5.3505287
"20190223T0300","temperature_min",1.3505287
"20190223T0300","temperature_max",7.3505287
"20190223T0400","temperature_mean",5.1005287
"20190223T0400","temperature_min",0.1005287
"20190223T0400","temperature_max",10.1005287
"20190223T0500","temperature_mean",4.0105286
"20190223T0500","temperature_min",1.0105286
"20190223T0500","temperature_max",6.0105286
"20190223T0600","temperature_mean",3.2505286
"20190223T0600","temperature_min",2.2505286
"20190223T0600","temperature_max",7.2505286
"20190223T0700","temperature_mean",2.3505285
"20190223T0700","temperature_min",-1.6494715
"20190223T0700","temperature_max",7.3505285
"20190223T0800","temperature_mean",2.0805285
"20190223T0800","temperature_min",-0.9194715
"20190223T0800","temperature_max",6.0805285
"20190223T0900","temperature_mean",3.1805286
"20190223T0900","temperature_min",0.1805286
"20190223T0900","temperature_max",7.1805286
"20190223T1000","temperature_mean",5.1205287
"20190223T1000","temperature_min",1.1205287
"20190223T1000","temperature_max",7.1205287
"20190223T1100","temperature_mean",7.3205285
"20190223T1100","temperature_min",5.3205285
"20190223T1100","temperature_max",12.3205285
"20190223T1200","temperature_mean",9.190529
"20190223T1200","temperature_min",7.190529
"20190223T1200","temperature_max",12.190529
"20190223T1300","temperature_mean",12.410529
"20190223T1300","temperature_min",7.410529
"20190223T1300","temperature_max",14.410529
"20190223T1400","temperature_mean",13.470529
"20190223T1400","temperature_min",10.470529
"20190223T1400","temperature_max",17.470529
"20190223T1500","temperature_mean",13.3005295
"20190223T1500","temperature_min",8.3005295
"20190223T1500","temperature_max",17.3005295
"20190223T1600","temperature_mean",12.640529
"20190223T1600","temperature_min",9.640529
"20190223T1600","temperature_max",15.640529
"20190223T1700","temperature_mean",11.630529
"20190223T1700","temperature_min",9.630529
"20190223T1700","temperature_max",12.630529
"20190223T1800","temperature_mean",9.690529
"20190223T1800","temperature_min",5.690529
"20190223T1800","temperature_max",12.690529
"20190223T1900","temperature_mean",8.000528
"20190223T1900","temperature_min",6.000528
"20190223T1900","temperature_max",9.000528
"20190223T2000","temperature_mean",6.9505286
"20190223T2000","temperature_min",5.9505286
"20190223T2000","temperature_max",8.9505286
"20190223T2100","temperature_mean",5.8605285
"20190223T2100","temperature_min",3.8605285
"20190223T2100","temperature_max",7.8605285
"20190223T2200","temperature_mean",5.0305285
"20190223T2200","temperature_min",4.0305285
"20190223T2200","temperature_max",7.0305285
"20190223T2300","temperature_mean",4.1005287
"20190223T2300","temperature_min",0.1005287
"20190223T2300","temperature_max",9.1005287
"20190224T0000","temperature_mean",2.8705285
"20190224T0000","temperature_min",1.8705285
"20190224T0000","temperature_max",6.8705285
"20190224T0100","temperature_mean",1.8105286
"20190224T0100","temperature_min",-3.1894714
"20190224T0100","temperature_max",2.8105286
"20190224T0200","temperature_mean",1.2105286
"20190224T0200","temperature_min",-1.7894714
"20190224T0200","temperature_max",2.2105286
"20190224T0300","temperature_mean",0.8805287
"20190224T0300","temperature_min",-2.1194713
"20190224T0300","temperature_max",3.8805287
"20190224T0400","temperature_mean",0.72052866
"20190224T0400","temperature_min",-2.27947134
"20190224T0400","temperature_max",5.72052866
"20190224T0500","temperature_mean",0.6305287
"20190224T0500","temperature_min",-0.3694713
"20190224T0500","temperature_max",5.6305287
"20190224T0600","temperature_mean",0.44052866
"20190224T0600","temperature_min",-3.55947134
"20190224T0600","temperature_max",4.44052866
"20190224T0700","temperature_mean",0.33052868
"20190224T0700","temperature_min",-0.66947132
"20190224T0700","temperature_max",2.33052868
"20190224T0800","temperature_mean",0.84052867
"20190224T0800","temperature_min",-2.15947133
"20190224T0800","temperature_max",3.84052867
"20190224T0900","temperature_mean",2.5705285
"20190224T0900","temperature_min",-0.4294715
"20190224T0900","temperature_max",5.5705285
"20190224T1000","temperature_mean",4.5005283
"20190224T1000","temperature_min",1.5005283
"20190224T1000","temperature_max",5.5005283
"20190224T1100","temperature_mean",6.7705283
"20190224T1100","temperature_min",2.7705283
"20190224T1100","temperature_max",9.7705283
"20190224T1200","temperature_mean",8.660529
"20190224T1200","temperature_min",4.660529
"20190224T1200","temperature_max",12.660529
"20190224T1300","temperature_mean",9.690529
"20190224T1300","temperature_min",6.690529
"20190224T1300","temperature_max",13.690529
"20190224T1400","temperature_mean",11.080529
"20190224T1400","temperature_min",9.080529
"20190224T1400","temperature_max",16.080529
"20190224T1500","temperature_mean",11.710529
"20190224T1500","temperature_min",8.710529
"20190224T1500","temperature_max",14.710529
"20190224T1600","temperature_mean",10.890529
"20190224T1600","temperature_min",5.890529
"20190224T1600","temperature_max",15.890529
"20190224T1700","temperature_mean",9.700529
"20190224T1700","temperature_min",4.700529
"20190224T1700","temperature_max",14.700529
"20190224T1800","temperature_mean",8.640529
"20190224T1800","temperature_min",4.640529
"20190224T1800","temperature_max",10.640529
"20190224T1900","temperature_mean",8.020529
"20190224T1900","temperature_min",3.020529
"20190224T1900","temperature_max",13.020529
"20190224T2000","temperature_mean",7.0605288
"20190224T2000","temperature_min",5.0605288
"20190224T2000","temperature_max",9.0605288
"20190224T2100","temperature_mean",6.3905287
"20190224T2100","temperature_min",4.3905287
"20190224T2100","temperature_max",11.3905287
"20190224T2200","temperature_mean",6.1105285
"20190224T2200","temperature_min",1.1105285
"20190224T2200","temperature_max",9.1105285
"20190224T2300","temperature_mean",5.8905287
"20190224T2300","temperature_min",1.8905287
"20190224T2300","temperature_max",6.8905287
"20190225T0000","temperature_mean",3.7705286
"20190225T0000","temperature_min",1.7705286
"20190225T0000","temperature_max",8.7705286
"20190225T0100","temperature_mean",2.8005285
"20190225T0100","temperature_min",0.8005285
"20190225T0100","temperature_max",7.8005285
"20190225T0200","temperature_mean",2.5505285
"20190225T0200","temperature_min",-0.4494715
"20190225T0200","temperature_max",6.5505285
"20190225T0300","temperature_mean",2.3305285
"20190225T0300","temperature_min",-1.6694715
"20190225T0300","temperature_max",3.3305285
"20190225T0400","temperature_mean",2.4905286
"20190225T0400","temperature_min",0.4905286
"20190225T0400","temperature_max",3.4905286
"20190225T0500","temperature_mean",2.6705287
"20190225T0500","temperature_min",-2.3294713
"20190225T0500","temperature_max",4.6705287
"20190225T0600","temperature_mean",2.7605286
"20190225T0600","temperature_min",0.7605286
"20190225T0600","temperature_max",7.7605286
"20190225T0700","temperature_mean",2.7405286
"20190225T0700","temperature_min",1.7405286
"20190225T0700","temperature_max",7.7405286
"20190225T0800","temperature_mean",3.0305285
"20190225T0800","temperature_min",-1.9694715
"20190225T0800","temperature_max",4.0305285
"20190225T0900","temperature_mean",3.8505285
"20190225T0900","temperature_min",-1.1494715
"20190225T0900","temperature_max",4.8505285
"20190225T1000","temperature_mean",5.2105284
"20190225T1000","temperature_min",1.2105284
"20190225T1000","temperature_max",8.2105284
"20190225T1100","temperature_mean",6.5505285
"20190225T1100","temperature_min",2.5505285
"20190225T1100","temperature_max",8.5505285
"20190225T1200","temperature_mean",8.130529
"20190225T1200","temperature_min",3.130529
"20190225T1200","temperature_max",12.130529
"20190225T1300","temperature_mean",11.780529
"20190225T1300","temperature_min",6.780529
"20190225T1300","temperature_max",13.780529
"20190225T1400","temperature_mean",12.700529
"20190225T1400","temperature_min",9.700529
"20190225T1400","temperature_max",16.700529
"20190225T1500","temperature_mean",13.170529
"20190225T1500","temperature_min",10.170529
"20190225T1500","temperature_max",16.170529
"20190225T1600","temperature_mean",12.530529
"20190225T1600","temperature_min",10.530529
"20190225T1600","temperature_max",13.530529
"20190225T1700","temperature_mean",11.540529
"20190225T1700","temperature_min",8.540529
"20190225T1700","temperature_max",12.540529
"20190225T1800","temperature_mean",11.690529
"20190225T1800","temperature_min",10.690529
"20190225T1800","temperature_max",15.690529
"20190225T1900","temperature_mean",11.370529
"20190225T1900","temperature_min",8.370529
"20190225T1900","temperature_max",15.370529
"20190225T2000","temperature_mean",10.500529
"20190225T2000","temperature_min",7.500529
"20190225T2000","temperature_max",15.500529
"20190225T2100","temperature_mean",9.830529
"20190225T2100","temperature_min",7.830529
"20190225T2100","temperature_max",10.830529
"20190225T2200","temperature_mean",8.8005295
"20190225T2200","temperature_min",4.8005295
"20190225T2200","temperature_max",13.8005295
"20190225T2300","temperature_mean",8.160529
"20190225T2300","temperature_min",4.160529
"20190225T2300","temperature_max",13.160529
"20190226T0000","temperature_mean",7.2305284
"20190226T0000","temperature_min",5.2305284
"20190226T0000","temperature_max",10.2305284
"20190226T0100","temperature_mean",5.7205286
"20190226T0100","temperature_min",1.7205286
"20190226T0100","temperature_max",9.7205286
"20190226T0200","temperature_mean",5.4805284
"20190226T0200","temperature_min",4.4805284
"20190226T0200","temperature_max",10.4805284
"20190226T0300","temperature_mean",5.3605285
"20190226T0300","temperature_min",2.3605285
"20190226T0300","temperature_max",6.3605285
"20190226T0400","temperature_mean",5.4305286
"20190226T0400","temperature_min",1.4305286
"20190226T0400","temperature_max",9.4305286
"20190226T0500","temperature_mean",5.4705286
"20190226T0500","temperature_min",2.4705286
"20190226T0500","temperature_max",10.4705286
"20190226T0600","temperature_mean",4.8905287
"20190226T0600","temperature_min",1.8905287
"20190226T0600","temperature_max",7.8905287
"20190226T0700","temperature_mean",4.0505285
"20190226T0700","temperature_min",3.0505285
"20190226T0700","temperature_max",7.0505285
"20190226T0800","temperature_mean",2.8305285
"20190226T0800","temperature_min",-1.1694715
"20190226T0800","temperature_max",7.8305285
"20190226T0900","temperature_mean",3.9505286
"20190226T0900","temperature_min",2.9505286
"20190226T0900","temperature_max",8.9505286
"20190226T1000","temperature_mean",7.6005287
"20190226T1000","temperature_min",5.6005287
"20190226T1000","temperature_max",11.6005287
"20190226T1100","temperature_mean",10.120529
"20190226T1100","temperature_min",5.120529
"20190226T1100","temperature_max",14.120529
"20190226T1200","temperature_mean",11.940529
"20190226T1200","temperature_min",8.940529
"20190226T1200","temperature_max",12.940529
"20190226T1300","temperature_mean",13.570529
"20190226T1300","temperature_min",8.570529
"20190226T1300","temperature_max",17.570529
"20190226T1400","temperature_mean",14.530529
"20190226T1400","temperature_min",9.530529
"20190226T1400","temperature_max",19.530529
"20190226T1500","temperature_mean",15.030529
"20190226T1500","temperature_min",11.030529
"20190226T1500","temperature_max",16.030529
"20190226T1600","temperature_mean",15.180529
"20190226T1600","temperature_min",11.180529
"20190226T1600","temperature_max",18.180529
"20190226T1700","temperature_mean",14.810529
"20190226T1700","temperature_min",10.810529
"20190226T1700","temperature_max",17.810529
"20190226T1800","temperature_mean",13.770529
"20190226T1800","temperature_min",11.770529
"20190226T1800","temperature_max",15.770529
"20190226T1900","temperature_mean",12.770529
"20190226T1900","temperature_min",9.770529
"20190226T1900","temperature_max",15.770529
"20190226T2000","temperature_mean",12.110529
"20190226T2000","temperature_min",10.110529
"20190226T2000","temperature_max",14.110529
"20190226T2100","temperature_mean",11.3005295
"20190226T2100","temperature_min",9.3005295
"20190226T2100","temperature_max",14.3005295
"20190226T2200","temperature_mean",10.650529
"20190226T2200","temperature_min",9.650529
"20190226T2200","temperature_max",14.650529
"20190226T2300","temperature_mean",9.670529
"20190226T2300","temperature_min",7.670529
"20190226T2300","temperature_max",13.670529
"20190227T0000","temperature_mean",8.480529
"20190227T0000","temperature_min",4.480529
"20190227T0000","temperature_max",13.480529
"20190227T0100","temperature_mean",7.7405286
"20190227T0100","temperature_min",6.7405286
"20190227T0100","temperature_max",11.7405286
"20190227T0200","temperature_mean",6.7105284
"20190227T0200","temperature_min",4.7105284
"20190227T0200","temperature_max",9.7105284
"20190227T0300","temperature_mean",5.9005284
"20190227T0300","temperature_min",4.9005284
"20190227T0300","temperature_max",8.9005284
"20190227T0400","temperature_mean",5.2605286
"20190227T0400","temperature_min",0.2605286
"20190227T0400","temperature_max",6.2605286
"20190227T0500","temperature_mean",4.8005285
"20190227T0500","temperature_min",1.8005285
"20190227T0500","temperature_max",6.8005285
"20190227T0600","temperature_mean",4.5705285
"20190227T0600","temperature_min",0.5705285
"20190227T0600","temperature_max",7.5705285
"20190227T0700","temperature_mean",4.290529
"20190227T0700","temperature_min",-0.709471
"20190227T0700","temperature_max",7.290529
"20190227T0800","temperature_mean",4.290529
"20190227T0800","temperature_min",1.290529
"20190227T0800","temperature_max",7.290529
"20190227T0900","temperature_mean",5.8805285
"20190227T0900","temperature_min",4.8805285
"20190227T0900","temperature_max",7.8805285
"20190227T1000","temperature_mean",8.330529
"20190227T1000","temperature_min",4.330529
"20190227T1000","temperature_max",11.330529
"20190227T1100","temperature_mean",10.680529
"20190227T1100","temperature_min",6.680529
"20190227T1100","temperature_max",15.680529
"20190227T1200","temperature_mean",12.770529
"20190227T1200","temperature_min",9.770529
"20190227T1200","temperature_max",17.770529
"20190227T1300","temperature_mean",14.8005295
"20190227T1300","temperature_min",10.8005295
"20190227T1300","temperature_max",17.8005295
"20190227T1400","temperature_mean",15.500529
"20190227T1400","temperature_min",12.500529
"20190227T1400","temperature_max",17.500529
"20190227T1500","temperature_mean",16.000528
"20190227T1500","temperature_min",13.000528
"20190227T1500","temperature_max",19.000528
"20190227T1600","temperature_mean",16.23053
"20190227T1600","temperature_min",11.23053
"20190227T1600","temperature_max",19.23053
"20190227T1700","temperature_mean",16.000528
"20190227T1700","temperature_min",15.000528
"20190227T1700","temperature_max",21.000528
"20190227T1800","temperature_mean",15.320529
"20190227T1800","temperature_min",13.320529
"20190227T1800","temperature_max",18.320529
"20190227T1900","temperature_mean",14.920529
"20190227T1900","temperature_min",11.920529
"20190227T1900","temperature_max",19.920529
"20190227T2000","temperature_mean",14.020529
"20190227T2000","temperature_min",10.020529
"20190227T2000","temperature_max",19.020529
"20190227T2100","temperature_mean",13.090529
"20190227T2100","temperature_min",8.090529
"20190227T2100","temperature_max",15.090529
"20190227T2200","temperature_mean",12.280529
"20190227T2200","temperature_min",10.280529
"20190227T2200","temperature_max",14.280529
"20190227T2300","temperature_mean",11.330529
"20190227T2300","temperature_min",7.330529
"20190227T2300","temperature_max",15.330529
"20190228T0000","temperature_mean",10.640529
"20190228T0000","temperature_min",9.640529
"20190228T0000","temperature_max",14.640529
"20190228T0100","temperature_mean",8.650529
"20190228T0100","temperature_min",7.650529
"20190228T0100","temperature_max",9.650529
"20190228T0200","temperature_mean",8.230529
"20190228T0200","temperature_min",6.230529
"20190228T0200","temperature_max",11.230529
"20190228T0300","temperature_mean",8.490529
"20190228T0300","temperature_min",6.490529
"20190228T0300","temperature_max",10.490529
"20190228T0400","temperature_mean",7.6205287
"20190228T0400","temperature_min",4.6205287
"20190228T0400","temperature_max",9.6205287
"20190228T0500","temperature_mean",7.2705283
"20190228T0500","temperature_min",2.2705283
"20190228T0500","temperature_max",10.2705283
"20190228T0600","temperature_mean",7.2505283
"20190228T0600","temperature_min",3.2505283
"20190228T0600","temperature_max",11.2505283
"20190228T0700","temperature_mean",6.6505284
"20190228T0700","temperature_min",1.6505284
"20190228T0700","temperature_max",7.6505284
"20190228T0800","temperature_mean",5.8605285
"20190228T0800","temperature_min",4.8605285
"20190228T0800","temperature_max",6.8605285
"20190228T0900","temperature_mean",7.4305286
"20190228T0900","temperature_min",2.4305286
"20190228T0900","temperature_max",12.4305286
"20190228T1000","temperature_mean",11.5505295
"20190228T1000","temperature_min",9.5505295
"20190228T1000","temperature_max",15.5505295
"20190228T1100","temperature_mean",15.500529
"20190228T1100","temperature_min",13.500529
"20190228T1100","temperature_max",16.500529
"20190228T1200","temperature_mean",16.760529
"20190228T1200","temperature_min",11.760529
"20190228T1200","temperature_max",17.760529
"20190228T1300","temperature_mean",16.840528
"20190228T1300","temperature_min",12.840528
"20190228T1300","temperature_max",19.840528
"20190228T1400","temperature_mean",16.38053
"20190228T1400","temperature_min",13.38053
"20190228T1400","temperature_max",18.38053
"20190228T1500","temperature_mean",15.660529
"20190228T1500","temperature_min",10.660529
"20190228T1500","temperature_max",16.660529
"20190228T1600","temperature_mean",15.470529
"20190228T1600","temperature_min",14.470529
"20190228T1600","temperature_max",16.470529
"20190228T1700","temperature_mean",14.780529
"20190228T1700","temperature_min",11.780529
"20190228T1700","temperature_max",17.780529
"20190228T1800","temperature_mean",13.310529
"20190228T1800","temperature_min",10.310529
"20190228T1800","temperature_max",17.310529
"20190228T1900","temperature_mean",12.770529
"20190228T1900","temperature_min",10.770529
"20190228T1900","temperature_max",17.770529
"20190228T2000","temperature_mean",11.440529
"20190228T2000","temperature_min",6.440529
"20190228T2000","temperature_max",13.440529
"20190228T2100","temperature_mean",10.850529
"20190228T2100","temperature_min",7.850529
"20190228T2100","temperature_max",15.850529
"20190228T2200","temperature_mean",11.040529
"20190228T2200","temperature_min",8.040529
"20190228T2200","temperature_max",16.040529
"20190228T2300","temperature_mean",10.350529
"20190228T2300","temperature_min",8.350529
"20190228T2300","temperature_max",11.350529
"20190301T0000","temperature_mean",10.100529
"20190301T0000","temperature_min",9.100529
"20190301T0000","temperature_max",11.100529
"20190301T0100","temperature_mean",9.350529
"20190301T0100","temperature_min",8.350529
"20190301T0100","temperature_max",14.350529
"20190301T0200","temperature_mean",8.8005295
"20190301T0200","temperature_min",7.8005295
"20190301T0200","temperature_max",11.8005295
"20190301T0300","temperature_mean",8.270529
"20190301T0300","temperature_min",4.270529
"20190301T0300","temperature_max",12.270529
"20190301T0400","temperature_mean",8.450529
"20190301T0400","temperature_min",6.450529
"20190301T0400","temperature_max",13.450529
"20190301T0500","temperature_mean",8.390529
"20190301T0500","temperature_min",3.390529
"20190301T0500","temperature_max",10.390529
"20190301T0600","temperature_mean",7.9305286
"20190301T0600","temperature_min",6.9305286
"20190301T0600","temperature_max",8.9305286
"20190301T0700","temperature_mean",7.4805284
"20190301T0700","temperature_min",5.4805284
"20190301T0700","temperature_max",12.4805284
"20190301T0800","temperature_mean",7.7405286
"20190301T0800","temperature_min",5.7405286
"20190301T0800","temperature_max",12.7405286
"20190301T0900","temperature_mean",7.8405285
"20190301T0900","temperature_min",5.8405285
"20190301T0900","temperature_max",8.8405285
"20190301T1000","temperature_mean",7.9405284
"20190301T1000","temperature_min",2.9405284
"20190301T1000","temperature_max",12.9405284
"20190301T1100","temperature_mean",8.940529
"20190301T1100","temperature_min",6.940529
"20190301T1100","temperature_max",12.940529
"20190301T1200","temperature_mean",9.140529
"20190301T1200","temperature_min",4.140529
"20190301T1200","temperature_max",14.140529
"20190301T1300","temperature_mean",9.880529
"20190301T1300","temperature_min",8.880529
"20190301T1300","temperature_max",12.880529
"20190301T1400","temperature_mean",10.210529
"20190301T1400","temperature_min",8.210529
"20190301T1400","temperature_max",13.210529
"20190301T1500","temperature_mean",10.090529
"20190301T1500","temperature_min",7.090529
"20190301T1500","temperature_max",12.090529
"20190301T1600","temperature_mean",8.690529
"20190301T1600","temperature_min",5.690529
"20190301T1600","temperature_max",13.690529
"20190301T1700","temperature_mean",9.560529
"20190301T1700","temperature_min",8.560529
"20190301T1700","temperature_max",10.560529
"20190301T1800","temperature_mean",8.740529
"20190301T1800","temperature_min",3.740529
"20190301T1800","temperature_max",9.740529
"20190301T1900","temperature_mean",8.030529
"20190301T1900","temperature_min",4.030529
"20190301T1900","temperature_max",10.030529
"20190301T2000","temperature_mean",7.6405287
"20190301T2000","temperature_min",5.6405287
"20190301T2000","temperature_max",8.6405287
"20190301T2100","temperature_mean",6.9005284
"20190301T2100","temperature_min",1.9005284
"20190301T2100","temperature_max",8.9005284
"20190301T2200","temperature_mean",6.0705285
"20190301T2200","temperature_min",5.0705285
"20190301T2200","temperature_max",10.0705285
"20190301T2300","temperature_mean",6.6105285
"20190301T2300","temperature_min",3.6105285
"20190301T2300","temperature_max",8.6105285
"20190302T0000","temperature_mean",6.7305284
"20190302T0000","temperature_min",2.7305284
"20190302T0000","temperature_max",8.7305284
"20190302T0100","temperature_mean",5.6805286
"20190302T0100","temperature_min",0.6805286
"20190302T0100","temperature_max",6.6805286
"20190302T0200","temperature_mean",5.5305285
"20190302T0200","temperature_min",3.5305285
"20190302T0200","temperature_max",6.5305285
"20190302T0300","temperature_mean",5.9805284
"20190302T0300","temperature_min",1.9805284
"20190302T0300","temperature_max",8.9805284
"20190302T0400","temperature_mean",5.9805284
"20190302T0400","temperature_min",2.9805284
"20190302T0400","temperature_max",6.9805284
"20190302T0500","temperature_mean",5.9405284
"20190302T0500","temperature_min",4.9405284
"20190302T0500","temperature_max",10.9405284
"20190302T0600","temperature_mean",4.7805285
"20190302T0600","temperature_min",3.7805285
"20190302T0600","temperature_max",9.7805285
"20190302T0700","temperature_mean",3.8405285
"20190302T0700","temperature_min",-0.1594715
"20190302T0700","temperature_max",8.8405285
"20190302T0800","temperature_mean",4.9105287
"20190302T0800","temperature_min",2.9105287
"20190302T0800","temperature_max",9.9105287
"20190302T0900","temperature_mean",7.0105286
"20190302T0900","temperature_min",3.0105286
"20190302T0900","temperature_max",8.0105286
"20190302T1000","temperature_mean",9.010529
"20190302T1000","temperature_min",6.010529
"20190302T1000","temperature_max",13.010529
"20190302T1100","temperature_mean",10.640529
"20190302T1100","temperature_min",7.640529
"20190302T1100","temperature_max",12.640529
"20190302T1200","temperature_mean",11.5505295
"20190302T1200","temperature_min",8.5505295
"20190302T1200","temperature_max",16.5505295
"20190302T1300","temperature_mean",11.710529
"20190302T1300","temperature_min",8.710529
"20190302T1300","temperature_max",14.710529
"20190302T1400","temperature_mean",12.780529
"20190302T1400","temperature_min",10.780529
"20190302T1400","temperature_max",15.780529
"20190302T1500","temperature_mean",13.210529
"20190302T1500","temperature_min",8.210529
"20190302T1500","temperature_max",16.210529
"20190302T1600","temperature_mean",12.660529
"20190302T1600","temperature_min",11.660529
"20190302T1600","temperature_max",13.660529
"20190302T1700","temperature_mean",11.900529
"20190302T1700","temperature_min",10.900529
"20190302T1700","temperature_max",12.900529
"20190302T1800","temperature_mean",10.340529
"20190302T1800","temperature_min",9.340529
"20190302T1800","temperature_max",12.340529
"20190302T1900","temperature_mean",9.480529
"20190302T1900","temperature_min",5.480529
"20190302T1900","temperature_max",10.480529
"20190302T2000","temperature_mean",9.000529
"20190302T2000","temperature_min",4.000529
"20190302T2000","temperature_max",12.000529
"20190302T2100","temperature_mean",8.860529
"20190302T2100","temperature_min",5.860529
"20190302T2100","temperature_max",13.860529
"20190302T2200","temperature_mean",8.170529
"20190302T2200","temperature_min",4.170529
"20190302T2200","temperature_max",10.170529
"20190302T2300","temperature_mean",7.4005284
"20190302T2300","temperature_min",4.4005284
"20190302T2300","temperature_max",10.4005284
"20190303T0000","temperature_mean",7.4405284
"20190303T0000","temperature_min",3.4405284
"20190303T0000","temperature_max",11.4405284
"20190303T0100","temperature_mean",6.3305287
"20190303T0100","temperature_min",4.3305287
"20190303T0100","temperature_max",7.3305287
"20190303T0200","temperature_mean",6.1405287
"20190303T0200","temperature_min",4.1405287
"20190303T0200","temperature_max",8.1405287
"20190303T0300","temperature_mean",5.3305287
"20190303T0300","temperature_min",2.3305287
"20190303T0300","temperature_max",6.3305287
"20190303T0400","temperature_mean",4.6105285
"20190303T0400","temperature_min",0.6105285
"20190303T0400","temperature_max",5.6105285
"20190303T0500","temperature_mean",5.3305287
"20190303T0500","temperature_min",0.3305287
"20190303T0500","temperature_max",10.3305287
"20190303T0600","temperature_mean",5.5105286
"20190303T0600","temperature_min",1.5105286
"20190303T0600","temperature_max",8.5105286
"20190303T0700","temperature_mean",4.9805284
"20190303T0700","temperature_min",3.9805284
"20190303T0700","temperature_max",8.9805284
"20190303T0800","temperature_mean",5.2705283
"20190303T0800","temperature_min",4.2705283
